restaurantName|reviewerId|rating|reviewDate,
National|Tiibor|4|2015-11-18,
National|cleol666|3|2015-11-02,
National|MichaelV763|4|2015-10-01,
National|uxuryvoyage|3|2015-08-31,
National|Wingsflying|4|2014-12-05,
National|terD_13|4|2014-11-13,
National|carolinea91|4|2014-11-06,
National|mueller_gutstr|4|2014-05-29,
National|brigitk2014|5|2014-04-21,
National|JBWexford_Ireland|4|2013-08-28,
National|Cosmictrotter|4|2013-02-25,
National|BCG84|4|2012-07-18,
National|swisspigs|5|2012-03-19,
National|Trottellumme|1|2024-08-02,
National|Dreamer24185557338|5|2024-07-21,
National|IngeE157|3|2024-06-14,
National|683hansmartins|5|2024-05-22,
National|mariostarkch|1|2024-05-09,
National|aradise24855280421|4|2024-03-29,
National|357andr_e|5|2024-03-25,
National|215marliesm|4|2024-03-12,
National|Nomad03752977100|5|2024-01-26,
National|LeonardoM2208|4|2023-12-28,
National|monikabJ3604VC|5|2023-10-21,
National|957maeni|5|2023-10-20,
National|GourmetClan|5|2023-10-17,
National|340irfang|5|2023-10-15,
National|46eduardw|3|2023-08-02,
Oliveira|HanspeterF938|5|2024-02-12,
Osteria Mamma Rosa|NorthStar52131266807|5|2024-08-18,
Osteria Mamma Rosa|Franziska76|5|2024-08-06,
Osteria Mamma Rosa|83MarkS|5|2024-06-20,
Manta|sgec1105|4|2017-09-02,
Manta|Morrovalle|5|2013-07-01,
Manta|texswiss|4|2009-05-15,
Manta|topolino7|5|2008-04-30,
Restaurant Neumarkt|KimDino|4|2016-11-25,
Restaurant Schützenhaus|swiss_poseidon|2|2024-07-10,
Restaurant Schützenhaus|989maila|1|2024-06-16,
Cross Bbq|anz724|5|2024-08-15,
Cross Bbq|Guide09013825321|1|2024-06-06,
Cross Bbq|SchBM|5|2023-10-07,
Restaurant The Billabong|bitingfish|5|2024-02-06,
Restaurant The Billabong|Supeservice|5|2023-12-29,
Incontro|Alchemista121|4|2021-05-04,
Incontro|jeeman06o|4|2019-09-06,
China Bowl|Voyage48612934582|1|2024-05-18,
China Bowl|ANSGAR_SCHAEFER|2|2023-10-17,
China Bowl|Wanderer38337166551|5|2023-09-10,
Restaurant Panetteria|HP_Onit52|4|2023-08-18,
Restaurant Panetteria|Mousheep|5|2016-11-14,
Restaurant Panetteria|TheFabRitz|4|2015-10-18,
Tearoom Teekult|gilat2015|4|2015-10-14,
Gasthaus Schlosshalde|Staunender|4|2019-01-06,
Gasthaus Schlosshalde|SiuMui|5|2017-07-05,
Gasthaus Schlosshalde|E3892TYrebeccaa|5|2017-01-01,
Gasthaus Schlosshalde|HanspeterF938|4|2024-01-24,
Typisch Thai|pooniepie|4|2020-03-09,
Typisch Thai|Apenzeller|4|2018-08-06,
Typisch Thai|FrankGeisler|3|2017-01-05,
Typisch Thai|marcovandaal|5|2015-08-04,
Typisch Thai|avis10|4|2013-09-11,
Typisch Thai|Morrovalle|2|2013-07-01,
Typisch Thai|jeya_mc|4|2012-12-17,
Typisch Thai|kuedek|2|2012-05-26,
Wintialp|MariZehn|5|2023-12-29,
Wintialp|deanbY9340UP|5|2019-11-22,
Wintialp|Q933AFkarinf|5|2024-02-02,
Wintialp|Y9576MRpatrickh|5|2024-01-30,
Wintialp|Resort53787560652|4|2024-01-28,
Wintialp|Modric1999|5|2024-01-25,
Wintialp|457roxanes|5|2024-01-22,
Wintialp|brunolT6463ME|5|2024-01-21,
Wintialp|Voyage16411024583|5|2024-01-21,
Wintialp|Voyager38097995640|5|2024-01-14,
Wintialp|889ellik|5|2024-01-13,
Wintialp|Navigate04024793030|5|2024-01-08,
Wintialp|Vacation32733071854|5|2024-01-06,
Wintialp|helvetic15|5|2023-12-30,
Wintialp|stehopp|5|2023-12-30,
Wintialp|markuswQ2473HV|5|2023-12-26,
Wintialp|W4925KAlaras|5|2023-12-24,
Wintialp|markusfQ3458KO|5|2023-12-20,
Wintialp|sandymP4371NK|5|2023-12-19,
Wintialp|Escape68530853485|5|2023-12-16,
Wintialp|saka73|5|2023-12-16,
Wintialp|sihege|4|2023-12-14,
Wintialp|nesmY6810XZ|5|2023-12-13,
Wintialp|763rahelm|4|2023-12-12,
Wintialp|Lucamataro|5|2023-12-11,
Wintialp|S6298YYsandram|5|2023-12-08,
Wintialp|A6205XXmartinl|5|2023-12-07,
Wintialp|anamariafG5967YZ|5|2023-12-04,
Wintialp|patr_ciasQ1388CR|5|2023-11-27,
Wintialp|NoeKiwjell|5|2023-11-22,
Wintialp|dymisler|5|2023-11-21,
Wintialp|natomU6716PZ|4|2023-11-20,
Rice Up!|pierrepaulk2024|5|2024-01-23,
Gutschick|TheRealBaGEL|5|2016-11-06,
Gutschick|marcogU5511CN|5|2024-02-25,
Gutschick|Vicky140|3|2015-01-06,
Gutschick|AMD-Travel-CH|4|2023-11-19,
Gutschick|Cruiser43025095880|5|2023-10-28,
Gutschick|SerpenT1|3|2023-09-28,
Simply Thai|travelgrumpy|5|2019-09-24,
Simply Thai|zheddsc|5|2019-06-10,
Simply Thai|twicked|3|2016-01-29,
Simply Thai|TravelLife1905|5|2015-10-05,
Simply Thai|Roxymaus|3|2023-10-29,
Asia King Nepalesisches Restaurant|364ugyend|5|2020-07-23,
Asia King Nepalesisches Restaurant|tandinyesheyd|5|2020-07-16,
Asia King Nepalesisches Restaurant|samdrupn2020|5|2020-07-16,
Asia King Nepalesisches Restaurant|puzza1234|5|2020-06-29,
Asia King Nepalesisches Restaurant|939charminge|5|2020-06-19,
Asia King Nepalesisches Restaurant|Dippen3|5|2019-10-11,
Asia King Nepalesisches Restaurant|Sofia12z|5|2019-09-05,
Asia King Nepalesisches Restaurant|achutp2016|5|2019-07-23,
Asia King Nepalesisches Restaurant|EstherP292|5|2024-03-23,
Sumak Sumak|nadinevoni|5|2024-07-22,
Sumak Sumak|ChefkochSchweiz|4|2024-04-14,
Gerrys Bar|Vilsgra|5|2021-03-12,
Gerrys Bar|andreasgregro|4|2020-02-24,
Restaurant Bahnhöfli Oberi|death75|5|2024-02-14,
Restaurant Bahnhöfli Oberi|DaliyahA|5|2023-10-13,
Restaurant Bahnhöfli Oberi|Sightseer14065512661|5|2023-09-19,
Restaurant Bahnhöfli Oberi|Navigator02708940063|5|2023-09-19,
Restaurant Bahnhöfli Oberi|Mariranna|4|2023-09-10,
Brasserie Reh|900johnn|4|2022-06-07,
Brasserie Reh|niimbu|4|2023-12-12,
Brasserie Reh|surfer96|5|2021-07-24,
Brasserie Reh|peterroetheli|1|2024-05-13,
Brasserie Reh|266marisah|5|2024-02-29,
Brasserie Reh|Sherpa52574996937|3|2023-12-05,
Bruderhaus Restaurant|Staunender|2|2019-09-01,
Bruderhaus Restaurant|nickdW1755NR|4|2016-03-15,
Bruderhaus Restaurant|na05092014f|4|2008-04-15,
Bruderhaus Restaurant|uisat483|1|2023-12-16,
Bruderhaus Restaurant|Coiffeurjasser77|1|2023-12-03,
Bruderhaus Restaurant|Maps45660265775|5|2023-10-17,
Bruderhaus Restaurant|StefanF2069|5|2023-10-14,
Bruderhaus Restaurant|Jet67429466076|3|2023-09-11,
Bruderhaus Restaurant|AndreinaA65|1|2023-08-01,
Ristorante Pizzeria Villa Duchessa|489andreask|5|2019-08-17,
Ristorante Pizzeria Villa Duchessa|DougA709|4|2018-05-15,
Ristorante Pizzeria Villa Duchessa|Chiurce|4|2017-10-25,
Ristorante Pizzeria Villa Duchessa|nadjasus|4|2017-06-08,
Ristorante Pizzeria Villa Duchessa|benjaminbZ4157LQ|5|2016-11-27,
Ristorante Pizzeria Villa Duchessa|sandrahF4310YL|5|2024-06-21,
Ristorante Pizzeria Villa Duchessa|RoliG30|5|2024-03-16,
Ristorante Pizzeria Villa Duchessa|682gretel|5|2024-03-14,
Ristorante Pizzeria Villa Duchessa|GiuseppeN564|2|2024-02-26,
Ristorante Pizzeria Villa Duchessa|Wunderbeiz|4|2023-10-14,
Pizzeria La Mirada|Vishwen|5|2015-07-23,
Restaurant Bellevue|505tobiass|5|2023-08-18,
Punto e Pasta|HanspeterF938|3|2024-04-07,
Punto e Pasta|Nomad41672038598|5|2023-08-10,
Punto e Pasta|poghosyanm2023|5|2023-08-05,
Harmonie, Restaurant Western-Saloon|Morganvdh|5|2017-07-07
Harmonie, Restaurant Western-Saloon|trkrumm|4|2017-04-10
Harmonie, Restaurant Western-Saloon|poboxearth|4|2012-07-26
Harmonie, Restaurant Western-Saloon|KimS2504|4|2008-04-29
Restaurant KafiMüli|daryljessie|1|2023-09-28,
Nachbarsgarten|Ginger1Winterthur|5|2021-09-04,
Nachbarsgarten|B8643AYannag|5|2023-04-13,
Nachbarsgarten|489andreask|5|2019-08-17,
Nachbarsgarten|Matteuzzo|5|2019-01-18,
Nachbarsgarten|279chantalh|5|2018-02-09,
Nachbarsgarten|GavinP374|4|2017-10-07,
Nachbarsgarten|adrianw214|5|2017-03-30,
Nachbarsgarten|SandraPazeller|5|2016-12-19,
Nachbarsgarten|tutusc|5|2016-09-09,
Nachbarsgarten|sgec1105|3|2016-06-27,
Nachbarsgarten|TheFabRitz|5|2016-05-18,
Nachbarsgarten|sensoryaddicts|5|2016-04-02,
Nachbarsgarten|FormerCaliBoy|5|2015-10-18,
Nachbarsgarten|Rud0lfG|5|2015-10-13,
Nachbarsgarten|MichaelV763|5|2015-10-02,
Nachbarsgarten|sakira1|3|2015-09-27,
Nachbarsgarten|parththepan|5|2015-07-08,
Nachbarsgarten|344jurajs|4|2015-03-24,
Nachbarsgarten|JuergG|5|2024-04-29,
Nachbarsgarten|buehrer2016|5|2024-03-10,
Nachbarsgarten|grossluk|4|2024-03-02,
Nachbarsgarten|356steffeng|5|2023-09-10,
Restaurant Goldenberg|Cocco82|4|2019-11-05,
Restaurant Goldenberg|LucySkrovan|3|2019-08-29,
Restaurant Goldenberg|ydm972|5|2019-07-28,
Restaurant Goldenberg|MortenToft|5|2019-07-02,
Restaurant Goldenberg|sgec1105|4|2019-03-03,
Restaurant Goldenberg|7September|4|2018-09-19,
Restaurant Goldenberg|S7094JCchrisl|5|2017-10-15,
Restaurant Goldenberg|GavinP374|5|2017-10-07,
Restaurant Goldenberg|Baerli50|4|2017-07-11,
Restaurant Goldenberg|UlsanHappyMan|4|2017-07-09,
Restaurant Goldenberg|Elodistar74|2|2017-06-19,
Restaurant Goldenberg|JudyP520|5|2017-06-03,
Restaurant Goldenberg|cliveb548|4|2017-04-16,
Restaurant Goldenberg|benjaminbZ4157LQ|4|2017-01-29,
Restaurant Goldenberg|matthipam|4|2016-10-18,
Restaurant Goldenberg|Tony_Frae|5|2016-09-22,
Restaurant Goldenberg|HaggisCH|4|2016-08-14,
Restaurant Goldenberg|Danyyre|5|2016-07-26,
Restaurant Goldenberg|X789NLanas|5|2015-11-23,
Restaurant Goldenberg|MarkyMark58|3|2015-09-28,
Restaurant Goldenberg|Belinda1919|5|2015-06-30,
Restaurant Goldenberg|DerMargash|5|2015-06-26,
Restaurant Goldenberg|viad43|4|2015-05-24,
Restaurant Goldenberg|Greggstustell|5|2014-09-19,
Restaurant Goldenberg|nadro2010|3|2014-08-04,
Restaurant Goldenberg|Largo78|4|2014-05-05,
Restaurant Goldenberg|HerbertDi|4|2013-09-29,
Restaurant Goldenberg|Trip67962|3|2008-11-20,
Restaurant Goldenberg|Millennium01|1|2024-07-30,
Restaurant Goldenberg|Weissmueller|4|2024-07-07,
Restaurant Goldenberg|Wunderbeiz|5|2024-06-26,
Restaurant Goldenberg|Duchmand17|5|2024-06-16,
Restaurant Goldenberg|Getaway33501189648|5|2024-05-06,
Restaurant Goldenberg|Mogli1989|5|2024-01-07,
Restaurant Goldenberg|philippekeller|2|2023-08-09,
Restaurant Nägelsee|gurktaler|5|2024-02-02,
Restaurant Nägelsee|103ren_w|5|2023-11-02,
Cooperativa Gusto & Cultura|EBH666|5|2023-09-07,
Cooperativa Gusto & Cultura|Schnee1969|5|2023-09-08,
Hans im Glück|t0c|4|2024-03-30,
Bloom Restaurant|JNCohen|5|2022-08-30,
Bloom Restaurant|JaCoWi|5|2020-07-21,
Bloom Restaurant|travelgrumpy|4|2019-09-30,
Bloom Restaurant|344jurajs|5|2019-04-15,
Bloom Restaurant|MrsPoldan|5|2019-03-03,
Bloom Restaurant|byn022|5|2019-02-08,
Bloom Restaurant|zheddsc|5|2018-10-03,
Bloom Restaurant|affisr|2|2018-09-01,
Bloom Restaurant|AubreyMT|5|2018-08-31,
Bloom Restaurant|152dustins|4|2018-06-11,
Bloom Restaurant|Wicus13|3|2017-12-28,
Bloom Restaurant|321claudiak|4|2017-10-11,
Bloom Restaurant|Muuude|5|2017-08-08,
Bloom Restaurant|arathr|4|2017-07-09,
Bloom Restaurant|Mayleen3|4|2017-05-07,
Bloom Restaurant|cliveb548|5|2017-04-16,
Bloom Restaurant|Gauttle|4|2017-03-20,
Bloom Restaurant|pap29|3|2017-02-13,
Bloom Restaurant|Dublogach|5|2016-11-06,
Bloom Restaurant|ConstantinD_13|5|2016-06-12,
Bloom Restaurant|Vancouverregular|5|2016-05-30,
Bloom Restaurant|ZO-O300|4|2016-05-25,
Bloom Restaurant|Zacky0711|3|2016-03-15,
Bloom Restaurant|travelgrumpy|5|2016-01-13,
Bloom Restaurant|M7748RDtims|4|2015-12-14,
Bloom Restaurant|kimberlyrT1462HL|5|2015-11-01,
Bloom Restaurant|RogerW934|4|2015-07-27,
Bloom Restaurant|ncanus1|5|2015-07-08,
Bloom Restaurant|ucenzo12|4|2015-04-05,
Bloom Restaurant|bartlomiejp2014|5|2015-03-26,
Bloom Restaurant|Chrigel2014|5|2015-01-07,
Bloom Restaurant|J0han1969|4|2014-12-20,
Bloom Restaurant|34Lorraine34|5|2014-06-30,
Bloom Restaurant|IanBrussels|5|2014-03-13,
Bloom Restaurant|RobertS658|4|2013-11-03,
Bloom Restaurant|AuroraPK|5|2013-05-27,
Bloom Restaurant|TheFabRitz|5|2013-05-22,
Bloom Restaurant|OXON111|5|2013-03-18,
Bloom Restaurant|achelsE2746IA|5|2012-11-12,
Bloom Restaurant|TreeandDonkey|4|2012-11-01,
Bloom Restaurant|uke60_12|5|2012-10-26,
Bloom Restaurant|NixB|4|2012-10-18,
Bloom Restaurant|uke60_12|3|2012-09-13,
Bloom Restaurant|ZO-O300|4|2012-09-08,
Bloom Restaurant|txinswiss|3|2012-03-27,
Bloom Restaurant|Alternatives|5|2011-02-25,
Bloom Restaurant|chfase|5|2024-08-12,
Bloom Restaurant|C5857TMmonikap|2|2024-07-27,
Bloom Restaurant|Footbaltraveler|5|2024-07-26,
Bloom Restaurant|ktraaufreisen|5|2024-07-16,
Bloom Restaurant|Fearless15867757155|5|2024-07-05,
Bloom Restaurant|SPCL76|5|2024-07-04,
Bloom Restaurant|KramisChristenTanja|4|2024-07-03,
Bloom Restaurant|Mariranna|5|2024-07-03,
Bloom Restaurant|LasVegas2323|4|2024-06-30,
Bloom Restaurant|baenz-49|4|2024-05-04,
Bloom Restaurant|Navigate17436326948|5|2024-05-03,
Bloom Restaurant|Donatella6571|5|2024-05-03,
Bloom Restaurant|GrandTour58179367801|5|2024-04-30,
Bloom Restaurant|chfase|5|2024-03-19,
Bloom Restaurant|Roam03243568956|4|2024-03-11,
Bloom Restaurant|Excursion25372272941|5|2024-02-25,
Bloom Restaurant|dariofP2393HD|3|2024-02-24,
Bloom Restaurant|Freedom14070676533|5|2024-02-12,
Bloom Restaurant|chfase|5|2024-02-09,
Bloom Restaurant|athediger|5|2024-01-16,
Bloom Restaurant|nicoleruchti|5|2023-12-25,
Bloom Restaurant|marcogB3710HQ|5|2023-12-10,
Bloom Restaurant|Mattia103|4|2023-12-10,
Bloom Restaurant|Traveler07026166645|5|2023-11-28,
Bloom Restaurant|AL_Steck|5|2023-11-22,
Bloom Restaurant|chfase|5|2023-11-20,
Bloom Restaurant|stitchbird|1|2023-11-13,
Bloom Restaurant|Barbara_and_Stefan|5|2023-10-20,
Bloom Restaurant|athediger|5|2023-10-13,
Bloom Restaurant|Schubidu_99|4|2023-09-18,
Bloom Restaurant|chfase|5|2023-09-12,
Bloom Restaurant|926ursulas|5|2023-08-24,
Bloom Restaurant|MD188113|5|2023-08-14,
Bloom Restaurant|Groebli|5|2023-08-06,
No18 Restaurant - Bar & Smoker-Lounge|BBlattmer|5|2024-02-03,
No18 Restaurant - Bar & Smoker-Lounge|Romanito46|1|2023-12-15,
dieci Pizza Winterthur|423dylanw|3|2022-01-22,
dieci Pizza Winterthur|_laparoto|4|2016-02-23,
dieci Pizza Winterthur|MarkusBtz|4|2015-10-18,
dieci Pizza Winterthur|KreativerWinkler|5|2023-12-08,
Argentina Steakhouse|FrankGeisler|4|2019-04-04,
Argentina Steakhouse|jainrishabh85|4|2019-03-19,
Argentina Steakhouse|Nomad70884|5|2019-08-07,
Argentina Steakhouse|galcounsel2018|4|2018-10-08,
Argentina Steakhouse|JudyP520|4|2017-06-03,
Argentina Steakhouse|Love2Travel708|4|2017-05-31,
Argentina Steakhouse|LucySkrovan|4|2017-02-21,
Argentina Steakhouse|Ratish_11|4|2017-02-12,
Argentina Steakhouse|Chiurce|4|2016-10-29,
Argentina Steakhouse|MortenToft|4|2016-09-16,
Argentina Steakhouse|Oscar_Zur77|4|2016-02-11,
Argentina Steakhouse|drichardf|2|2016-01-27,
Argentina Steakhouse|ghtw6|4|2015-10-11,
Argentina Steakhouse|n65|4|2015-10-01,
Argentina Steakhouse|99Display_Name99|4|2015-09-15,
Argentina Steakhouse|ncanus1|5|2015-07-08,
Argentina Steakhouse|bartlomiejp2014|3|2015-03-26,
Argentina Steakhouse|Dejongmj|4|2014-09-03,
Argentina Steakhouse|brigitk2014|3|2014-04-21,
Argentina Steakhouse|Chiurce|4|2014-03-24,
Argentina Steakhouse|HerbertDi|2|2013-09-29,
Argentina Steakhouse|Chiurce|4|2013-06-25,
Argentina Steakhouse|SwissCharm1917|5|2013-04-04,
Argentina Steakhouse|WYJ2012|4|2012-08-31,
Argentina Steakhouse|BlueCheese69|3|2012-07-10,
Argentina Steakhouse|Dawn032|5|2012-05-08,
Argentina Steakhouse|swisspigs|5|2011-10-09,
Argentina Steakhouse|martinf541|5|2024-02-27,
Argentina Steakhouse|SirahM09|5|2023-11-10,
Pizzeria San Remo|Suryabast|1|2020-12-11,
Viet-Long|TheRealBaGEL|5|2023-01-06,
Viet-Long|zellamx|4|2018-10-10,
Viet-Long|344jurajs|5|2018-04-02,
Viet-Long|Natalielovestotravel|4|2018-01-19,
Viet-Long|FormerCaliBoy|4|2015-06-04,
Viet-Long|VincentL576|5|2015-05-06,
Viet-Long|SilviaH2003|5|2024-02-04,
Paddy O'Brien's Old Irish Pub|thisdrinkinglife|4|2022-06-03,
Paddy O'Brien's Old Irish Pub|DelPantalone|4|2020-02-20,
Paddy O'Brien's Old Irish Pub|siholly|3|2019-05-06,
Paddy O'Brien's Old Irish Pub|dominich631|1|2019-12-08,
Paddy O'Brien's Old Irish Pub|gripen73|5|2018-05-13,
Paddy O'Brien's Old Irish Pub|973yvesc|2|2018-01-21,
Paddy O'Brien's Old Irish Pub|MazMacLeod1511|5|2017-03-12,
Paddy O'Brien's Old Irish Pub|SteveC262|5|2016-07-05,
Paddy O'Brien's Old Irish Pub|nab88|4|2016-03-03,
Paddy O'Brien's Old Irish Pub|Sammy_A_78|5|2016-03-02,
Paddy O'Brien's Old Irish Pub|keesfluitman|5|2016-02-11,
Paddy O'Brien's Old Irish Pub|B3570ELnataliew|5|2015-09-23,
Paddy O'Brien's Old Irish Pub|TheFabRitz|5|2015-09-01,
Paddy O'Brien's Old Irish Pub|ChristinaKorsgaard|4|2015-08-21,
Paddy O'Brien's Old Irish Pub|969lukass|5|2015-05-16,
Paddy O'Brien's Old Irish Pub|Stevetheshrews|4|2015-05-03,
Paddy O'Brien's Old Irish Pub|22secilk|4|2014-12-15,
Paddy O'Brien's Old Irish Pub|StaceyLouPrior|4|2014-06-14,
Paddy O'Brien's Old Irish Pub|XK150-wanderers|4|2014-04-27,
Paddy O'Brien's Old Irish Pub|Chiurce|4|2013-06-25,
Paddy O'Brien's Old Irish Pub|IanJ433|5|2013-01-15,
Paddy O'Brien's Old Irish Pub|Smoke_Trees|3|2012-12-28,
Paddy O'Brien's Old Irish Pub|jeya_mc|3|2012-12-03,
Paddy O'Brien's Old Irish Pub|LakeHouse53081|4|2011-11-11,
Paddy O'Brien's Old Irish Pub|texswiss|4|2009-03-20,
Paddy O'Brien's Old Irish Pub|KimS2504|5|2008-04-29,
Coop Restaurant Winterthur Lokwerk|trkrumm|3|2017-04-10,
Coop Restaurant Winterthur Lokwerk|asokm|3|2016-08-20,
Coop Restaurant Winterthur Lokwerk|Class-invictus|2|2017-06-30,
Coop Restaurant Winterthur Lokwerk|viajara821|5|2014-07-17,
Coop Restaurant Winterthur Lokwerk|poboxearth|2|2012-07-26,
Molly Malone Irish Pub|thisdrinkinglife|4|2022-06-08,
Molly Malone Irish Pub|172martino|5|2024-01-02,
Molly Malone Irish Pub|RachelinAdliswil|3|2019-01-06,
Molly Malone Irish Pub|aulShadwell|3|2017-06-24,
Restaurant Palmera|Voyager24468297639|5|2024-06-12,
Restaurant Palmera|Happiness23395316953|5|2024-02-11,
Restaurant Palmera|veedal33|5|2024-01-08,
Restaurant Palmera|MarE276|5|2023-08-29,
Restaurant Ibis Winterthur City|assport36343290490|5|2023-11-14,
Locanda Trivisano|LucySkrovan|4|2019-04-24,
Locanda Trivisano|Mattia103|2|2018-07-14,
Locanda Trivisano|DerMargash|2|2017-04-08,
Locanda Trivisano|365Rainbow|4|2016-10-26,
Locanda Trivisano|johnfA9660ZX|5|2015-12-24,
Locanda Trivisano|279chantalh|5|2015-09-28,
Locanda Trivisano|Connector331581|2|2024-01-26,
Locanda Trivisano|kurtw596|5|2024-01-01,
Locanda Trivisano|65berndk|4|2023-10-17,
By Elvis|994nishand|5|2023-11-06,
By Elvis|K7117MAjulianr|5|2023-10-06,
By Elvis|956kirazb|1|2023-09-30,
Maharaja Curry|Alchemista121|4|2021-05-04,
Maharaja Curry|Foodie044|2|2021-06-08,
Maharaja Curry|victoriat938|5|2019-04-03,
Maharaja Curry|482claudiav|4|2019-01-30,
Maharaja Curry|kwj0|5|2018-12-10,
Maharaja Curry|nkink889|3|2018-08-20,
Maharaja Curry|mishrarohit9|5|2018-06-08,
Maharaja Curry|Niramoon|5|2017-05-16,
Maharaja Curry|KatharinaNi|5|2017-05-06,
Maharaja Curry|Natalielovestotravel|3|2017-04-12,
Maharaja Curry|Ratish_11|5|2017-02-12,
Maharaja Curry|VaibhavR150|4|2017-01-22,
Maharaja Curry|denitzah2016|5|2016-12-27,
Maharaja Curry|Cap_S-501|3|2016-11-17,
Maharaja Curry|Mike_S_Switzerland|4|2016-11-12,
Maharaja Curry|321claudiak|5|2016-09-21,
Maharaja Curry|MarkyMark58|4|2016-09-20,
Maharaja Curry|thomo08|4|2016-08-30,
Maharaja Curry|KrishnaD345|4|2016-08-26,
Maharaja Curry|321claudiak|5|2016-05-29,
Maharaja Curry|Elyse24|5|2015-11-08,
Maharaja Curry|301fahdr|5|2015-10-17,
Maharaja Curry|MichaelV763|3|2015-10-01,
Maharaja Curry|Suri-from-Winterthur|4|2015-07-26,
Maharaja Curry|thenitai|4|2015-07-10,
Maharaja Curry|MananUppal|4|2015-06-30,
Maharaja Curry|461praveenr|5|2015-06-29,
Maharaja Curry|Dpkvghl|5|2015-06-27,
Maharaja Curry|JUstNothiNG|5|2015-06-27,
Maharaja Curry|parallelthought|3|2015-05-27,
Maharaja Curry|Sammy_A_78|4|2015-03-08,
Maharaja Curry|HaT73|3|2014-12-03,
Maharaja Curry|Nitinkus|5|2014-11-24,
Maharaja Curry|Abyzkjp|4|2014-10-08,
Maharaja Curry|IanJ433|5|2014-07-11,
Maharaja Curry|19Impala59|4|2014-07-02,
Maharaja Curry|TimMarshall29|5|2014-06-07,
Maharaja Curry|Bhavnu|4|2014-03-01,
Maharaja Curry|Ivayl0G|5|2013-11-23,
Maharaja Curry|Kambesa|5|2013-05-09,
Maharaja Curry|Smoke_Trees|3|2011-12-22,
Maharaja Curry|vonmeyenburg|5|2023-11-11,
Trattoria da Mario|ggu1|1|2024-01-05,
Trattoria da Mario|ucagJ7066JT|1|2024-01-03,
Trattoria da Mario|annaWinterthur|5|2023-09-22,
Tom Yam|423dylanw|4|2022-01-22,
Tom Yam|weltentdeckerli|5|2017-02-27,
Tom Yam|sakR9958LE|4|2016-02-12,
Tom Yam|Joe_Shlabotnik|4|2016-01-29,
Tom Yam|uyresdu|5|2015-12-11,
Tom Yam|mikey23man|3|2014-08-08,
Tom Yam|achel69inman|5|2013-10-18,
Tom Yam|Ziocass|4|2013-09-12,
Tom Yam|TastyHomer|4|2013-06-22,
Tom Yam|stelladellasenna|3|2013-04-18,
Tom Yam|walteroakes|5|2012-08-21,
Tom Yam|Go28512442551|5|2024-01-27,
Rageboge Bistro|SwissGuyWinti|3|2017-07-05,
Club zur Geduld|KrisiLasi|5|2024-06-17,
Stricker's|Foodie044|5|2020-07-10,
Stricker's|claudiobA7613CF|4|2020-06-28,
Stricker's|Foodie044|2|2020-05-29,
Stricker's|petrabI212HQ|4|2020-02-06,
Stricker's|surfer96|5|2019-06-15,
Stricker's|344jurajs|4|2018-11-28,
Stricker's|279chantalh|5|2018-02-09,
Stricker's|TheFabRitz|4|2018-02-07,
Stricker's|SwissGuyWinti|5|2017-07-05,
Stricker's|SPGiuliana|4|2017-03-25,
Stricker's|991felixr|5|2024-07-20,
Stricker's|J-ZRH|5|2024-02-05,
Stricker's|Getaway15063447933|5|2023-08-11,
Restaurant Trübli|petrabI212HQ|5|2020-08-30,
Restaurant Trübli|petrabI212HQ|5|2023-05-20,
Restaurant Trübli|746selinas|5|2022-03-02,
Restaurant Trübli|MortenToft|5|2019-09-19,
Restaurant Trübli|Staunender|5|2019-06-15,
Restaurant Trübli|petrabI212HQ|5|2019-05-19,
Restaurant Trübli|sgec1105|4|2018-01-20,
Restaurant Trübli|travellingbuzz|5|2016-08-02,
Restaurant Trübli|Zacky0711|5|2016-03-15,
Restaurant Trübli|sgec1105|3|2015-08-30,
Restaurant Trübli|JenniAdams|5|2014-10-09,
Restaurant Trübli|alexandermL9966XQ|5|2024-08-17,
Restaurant Trübli|siewillwas|5|2024-08-14,
Restaurant Trübli|Trek40708704414|5|2024-07-17,
Restaurant Trübli|RolandoGiuseppe|5|2024-07-17,
Restaurant Trübli|SteffiM277|5|2024-02-16,
Restaurant Trübli|Andre_xyz|5|2024-02-04,
Restaurant Trübli|thomasdumm|5|2024-01-19,
Restaurant Trübli|GehrigRene|5|2024-01-04,
Restaurant Trübli|Traveler383666|5|2023-12-31,
Restaurant Trübli|ghisi2|5|2023-12-12,
Restaurant Trübli|yvonnes31|5|2023-11-07,
Restaurant Trübli|Maps47787497580|5|2023-10-15,
Restaurant Trübli|Trip46000017388|5|2023-10-09,
Restaurant Trübli|B8713ACgabrielab|5|2023-10-07,
Restaurant Trübli|Oertli|5|2023-10-06,
Restaurant Trübli|Footprints671635|5|2023-09-14,
Restaurant Trübli|gulakeller|5|2023-08-11,
Am Romerholz|605ailbhef|3|2020-02-13,
Am Romerholz|meinelauri|5|2019-02-17,
Am Romerholz|Apenzeller|5|2018-06-01,
Am Romerholz|TheFabRitz|5|2017-08-13,
Am Romerholz|nab88|4|2016-03-03,
Am Romerholz|138haimv|5|2016-02-05,
Am Romerholz|Zurich71|5|2015-06-07,
Am Romerholz|BrigitteHuber-Jordi|3|2023-09-06,
Restaurant Weinberg Wülflingen|menth0l|3|2019-10-20,
Les Wagons|FormerCaliBoy|4|2017-02-13,
Les Wagons|ZO-O300|5|2016-05-25,
Les Wagons|Chrigel2014|4|2016-04-25,
